built_unique_ID	projectID	projectName	projectRecordedBy	projectCreationDate	projectOwner	projectEmailContact	projectInstitutionID	projectNotes	projectContinent	projectCountry	projectState	projectLocality	siteID	siteType	siteDescription	stationID	stationName	stationDecimalLongitude	stationDecimalLatitude	stationNotes	replicateID	replicateName	replicateCollectorName	replicateCollectionDate	replicateCollectionTime	replicateStorageID	replicateStorageDate	replicateStorageLocation	replicateStorageMethod	replicateMinEleInM	replicateMEleInM	replicateMinDepthInM	replicateMDepthInM	replicateFlowRateInMperS	replicateFilterType	replicateFiltDurationInS	replicateVolume	replicateProcessLocation	replicateRiparianVegPerCover	replicateDissO2InmgPerL	replicateWaterTempInC	replicatepH	replicateTSSInMgperL	replicateECInuSpercm	replicateTurbInNTU	replicateDischarge	replicateTide	replicateChlorophyl	replicateSalinityInppt	replicateContaminantsInngPerg	replicatesTraceMetalsInmgPerkg	replicatePercentOrganicContent	replicateMircoActivity	replicateGrainSize	replicateNotes	tractID	tractName	tractAnalystName	tractDate	tractTime	tractLocation	tractMethod	tractMethodCitation	tractNotes	tractTubePlateID	tractDNAStorageLocation	tractMethodOfStorage	tractQuantMethod	tractConcInngPerul	assayID	assayName	assayDescription	assayOwnership	assayCitation	assayDate	assayGeneTarget	assayGeneSymbol	assayPrimeR	assayPrimeF	assayProbe	assayAmpliconLenInBP	assayProbeFluorescentTag	assayDyes	assayQuencher	assayProbeMods	assayTonID	assayKingdom	assayPhylum	assayClass	assayOrder	assayFamily	assayGenus	assaySubgenus	assaySpecies	assayCommonName	assayOrganismScope	assayEstabMeans	resultRunID	resultReactID	resultRecordedBy	resultDate	resultTime	resultPlatform	resultMachineID	resultWellLoc	resultSampleType	resultStdCurveID	resultTemplateConcInCopy	resultUserProvThres	resultUserProvCq	resultUserCopyNum	resultUserProvLOD	resultUserProvLOQ	resultnVolInuL	resultFwdPrimeBatch	resultRevPrimeBatch	resultNTPConcInngPeruL	resultPrimeConcInngPeruL	resultProbeConcInngPeruL	resultMgConcInngPeruL	resultPolymeraseBatch	resultPolymeraseConcInngPeruL	resultthermocyclerProtocol	resultPCRNotes	Cycle1	Cycle2	Cycle3	Cycle4	Cycle5	Cycle6	Cycle7	Cycle8	Cycle9	Cycle10	Cycle11	Cycle12	Cycle13	Cycle14	Cycle15	Cycle16	Cycle17	Cycle18	Cycle19	Cycle20	Cycle21	Cycle22	Cycle23	Cycle24	Cycle25	Cycle26	Cycle27	Cycle28	Cycle29	Cycle30	Cycle31	Cycle32	Cycle33	Cycle34	Cycle35	Cycle36	Cycle37	Cycle38	Cycle39	Cycle40	Cycle41	Cycle42	Cycle43	Cycle44	Cycle45	Cycle46	Cycle47	Cycle48	Cycle49	Cycle50	Cycle51	Cycle52	Cycle53	Cycle54	Cycle55	Cycle56	Cycle57	Cycle58	Cycle59	Cycle60	Cycle61	Cycle62	Cycle63	Cycle64	Cycle65	Cycle66	Cycle67	Cycle68	Cycle69	Cycle70	mdmaprCqwUserThres	mdmaprThres	mdmaprCq	mdmaprPCREffEq	mdmaprPCREff	mdmaprRSqPCREff	userPCREffEq	userPCREff	userRSqPCREff	userStdCurveLineEq	userStdCurveEfficiency	userStdCurveRSq	userStdCurveLOD95	userStdCurveLOQ35	mdmaprStdCurveLineEq	mdmaprStdCurveEfficiency	mdmaprStdCurveRSq	mdmaprStdCurveLOD95	mdmaprStdCurveLOQ35	mdmaprCopyNum
Keji_L_37_CytochromeB_31	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		31			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	37	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	J1	opt	1	1.82	0.171725788	36.56864066	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.574415	9.712294	9.747875	9.740462	9.755288	9.781974	9.822004	9.841277	9.839794	9.857585	9.903545	9.910958	9.939126	9.946539	9.96433	9.983603	10.001394	10.025115	10.045871	10.062179	10.078488	10.072557	10.07997	10.097761	10.106656	10.12593	10.133342	10.152616	10.162994	10.182267	10.210436	10.254913	10.340902	10.474333	10.730817	11.227477	12.143703	13.700398	15.946486	18.650687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.700398	39	y = 0.07 x + 1.2	1.16957974314843	1	y = 0.03 x + 1.05	1.08160568932806	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
Keji_L_38_CytochromeB_32	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		32			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	38	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	J2	opt	1	1.82	0.171725788	35.51287249	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.813108	9.97619	10.035493	10.041423	10.071075	10.047354	10.054766	10.091831	10.091831	10.108139	10.106656	10.118517	10.148168	10.139273	10.154098	10.167442	10.186715	10.188197	10.203023	10.214884	10.228227	10.225262	10.24157	10.254913	10.281599	10.29939	10.318663	10.343867	10.360175	10.394274	10.458025	10.539566	10.681892	10.953202	11.424658	12.326058	13.839759	16.053231	18.736676	21.632129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.839759	38	y = 0.07 x + 1.21	1.16715918434114	1	y = 0.03 x + 1.06	1.07889951716717	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	0.150306748466258
Keji_L_39_CytochromeB_33	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		33			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	39	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	J3	opt	1	1.82	0.171725788	36.65057757	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.826451	9.952469	9.988051	10.007324	10.01622	9.993981	10.002877	10.035493	10.032528	10.039941	10.044388	10.063662	10.07404	10.075522	10.07997	10.102209	10.100726	10.115552	10.136308	10.151133	10.173372	10.162994	10.188197	10.210436	10.226744	10.2475	10.266773	10.280117	10.297907	10.333489	10.370553	10.412065	10.486193	10.606281	10.855352	11.300122	12.121464	13.556589	15.690002	18.321558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.556589	39	y = 0.07 x + 1.2	1.16772183967854	1	y = 0.03 x + 1.05	1.07268434800969	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
Keji_L_4_CytochromeB_34	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		34			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	4	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D3	opt	1	1820000	0.171725788	15.58660606	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.266041	9.375751	9.418745	9.438019	9.417263	9.406885	9.396507	9.464705	9.41578	9.506217	9.57145	9.618892	9.776044	10.010289	10.511397	11.439484	13.016934	15.297122	18.047283	20.999073	24.045747	26.975299	29.935984	32.834402	35.633487	38.336206	40.895116	43.362107	45.707527	47.962511	50.091477	52.075151	54.008417	55.772672	57.477623	59.066935	60.536158	61.974248	63.31597	64.509436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.016934	18	y = 0.07 x + 1.18	1.1797829029539	1	y = 0.04 x + 1.02	1.08829340191413	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	6.28527607361963
Keji_L_40_CytochromeB_35	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		35			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	40	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	J4	opt	1	1.82	0.171725788	37.00841657	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.626305	9.730084	9.756771	9.776044	9.747875	9.770114	9.786422	9.813108	9.816073	9.845725	9.864998	9.894649	9.927266	9.945057	9.959882	9.986568	9.996946	10.011772	10.031045	10.048836	10.066627	10.048836	10.059214	10.0859	10.097761	10.114069	10.127412	10.140755	10.152616	10.19561	10.208953	10.251948	10.306803	10.416513	10.62852	11.005092	11.722654	12.996179	14.959097	17.494285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.996179	39	y = 0.07 x + 1.17	1.16947466815678	1	y = 0.04 x + 1.07	1.10863794154464	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
Keji_L_41_CytochromeB_36	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		36			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	41	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	J5	opt	1	1.82	0.171725788	35.43709123	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	8.994731	9.156331	9.206738	9.209704	9.200808	9.24825	9.280867	9.292727	9.282349	9.317931	9.329791	9.335722	9.354995	9.359443	9.36389	9.372786	9.386129	9.396507	9.408367	9.418745	9.429123	9.418745	9.430606	9.451362	9.507699	9.512147	9.52549	9.555142	9.57738	9.621857	9.666334	9.765666	9.910958	10.194128	10.711543	11.63963	13.188912	15.378663	17.98205	20.745554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.188912	38	y = 0.07 x + 1.19	1.16928565246537	1	y = 0.04 x + 1.03	1.08664363294812	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	0.150306748466258
Keji_L_42_CytochromeB_37	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		37			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	42	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	J6	opt	1	1.82	0.171725788	36.10236366	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.713776	9.816073	9.832381	9.839794	9.888719	9.933196	9.950987	9.962847	9.950987	9.965812	9.96433	9.973225	9.96433	9.953952	9.9584	9.973225	9.983603	10.008807	10.060697	10.078488	10.094796	10.097761	10.127412	10.136308	10.158546	10.168924	10.19561	10.216366	10.240087	10.278634	10.321628	10.376483	10.486193	10.661136	11.011022	11.642595	12.798997	14.641827	17.129574	19.955346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.798997	38	y = 0.07 x + 1.17	1.16990687022869	1	y = 0.04 x + 1.07	1.09932510750395	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	0.150306748466258
Keji_L_43_CytochromeB_38	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		38			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	43	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	K1	opt	1	0.182	0.171725788	40	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.580345	9.694503	9.730084	9.740462	9.756771	9.759736	9.765666	9.80866	9.792352	9.810143	9.814591	9.817556	9.841277	9.832381	9.857585	9.862033	9.872411	9.893167	9.915405	9.933196	9.952469	9.950987	9.955435	9.986568	10.008807	10.020667	10.036976	10.056249	10.06811	10.091831	10.112587	10.121482	10.14372	10.155581	10.162994	10.18375	10.191163	10.197093	10.214884	10.216366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_L_44_CytochromeB_39	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		39			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	44	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	K2	opt	1	0.182	0.171725788	40	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.389094	9.532903	9.537351	9.57145	9.543281	9.516595	9.534386	9.556624	9.53142	9.565519	9.581828	9.564037	9.58331	9.567002	9.587758	9.567002	9.58331	9.590723	9.609996	9.624822	9.642613	9.630752	9.638165	9.661886	9.68709	9.704881	9.721189	9.743427	9.75084	9.773079	9.793835	9.811626	9.827934	9.844242	9.856103	9.878341	9.881306	9.887236	9.90651	9.899097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = 0 x + 1	0.999251704182401	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_L_45_CytochromeB_40	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		40			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	45	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	K3	opt	1	0.182	0.171725788	38.33191538	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	7.982138	8.06961	8.117052	8.161529	8.167459	8.145221	8.165977	8.206006	8.203041	8.226762	8.235657	8.23714	8.260861	8.266791	8.277169	8.286065	8.29496	8.318681	8.336472	8.343885	8.349815	8.345367	8.357228	8.366123	8.375019	8.400222	8.39874	8.419496	8.437286	8.450629	8.47435	8.505484	8.535136	8.591473	8.68191	8.839062	9.151883	9.703398	10.650758	12.105156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.703398	39	y = 0.06 x + 1.03	1.13655347347109	1	y = 0.04 x + 0.99	1.09763177806373	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
Keji_L_46_CytochromeB_41	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		41			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	46	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	K4	opt	1	0.182	0.171725788	38.24679485	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	8.483246	8.638915	8.702666	8.769381	8.773829	8.767899	8.800515	8.836097	8.846475	8.871678	8.880574	8.890952	8.914673	8.910225	8.917638	8.930981	8.950254	8.976941	8.999179	9.000662	9.009557	9.000662	9.030313	9.037726	9.040691	9.040691	9.06886	9.071825	9.094063	9.110372	9.128162	9.154849	9.197843	9.246768	9.347582	9.518077	9.836829	10.431338	11.483961	13.101441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10.431338	39	y = 0.06 x + 1.06	1.14084687330443	1	y = 0.04 x + 1.02	1.10090968196026	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
Keji_L_47_CytochromeB_42	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		42			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	47	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	K5	opt	1	0.182	0.171725788	40	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	8.864266	9.040691	9.099994	9.131127	9.12668	9.159296	9.200808	9.208221	9.214151	9.254181	9.292727	9.289762	9.314966	9.319413	9.3461	9.353512	9.383164	9.396507	9.421711	9.440984	9.457292	9.451362	9.464705	9.492874	9.509182	9.516595	9.528455	9.544764	9.552176	9.572932	9.587758	9.599619	9.626305	9.655956	9.712294	9.811626	9.965812	10.300873	10.90576	11.982103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10.300873	39	y = 0.04 x + 1.04	1.09869490984581	1	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
